#   XYZ data converted from README.txt
#  https://sites.uef.fi/spectral/munsell-colors-glossy-all-spectrofotometer-measured/
#  adapted to Illuminant E for simplicity

"X" "Y" "Z"
"5G4/4" 8.99776563132595 11.6606856144995 9.42348984818735
"5G4/6" 7.76435691565126 11.640432249734 8.53676801550962
"5G4/8" 6.65208575595024 11.6203440819358 7.87819890848188
"5G4/10" 5.62200518356373 11.6003282546927 7.37750286384737
"5G5/2" 17.2899849834913 19.2440716619294 17.478034736699
"5G5/4" 15.4509264404472 19.2170197546605 15.9125407648024
"5G5/6" 13.7747458353098 19.1905057157254 14.6293941541517
"5G5/8" 12.106451250283 19.1622671056672 13.4953098206305
"5G5/10" 10.6640810278262 19.1360655209296 12.6530207184419
"5G6/2" 26.4540260805472 29.2621997739846 26.6511413789386
"5G6/4" 23.9293183676725 29.2256910871298 24.4533528885881
"5G6/6" 21.7559800326574 29.1929589716186 22.6623196756519
"5G6/8" 19.6969553999143 29.1588198126292 21.2074639623339
"5G6/10" 17.7701340293619 29.1250089844081 19.99015269909
"5G7/2" 38.2493793292735 41.9356941494159 38.3986322488269
"5G7/4" 35.1445937723889 41.8917033915811 35.6257953353628
"5G7/6" 32.39137361379 41.8508746910243 33.3076299147355
"5G7/8" 29.6829800244409 41.8085358312752 31.1954148199113
"5G7/10" 26.9672963825067 41.7626775050181 29.3408952224042
"5G8/2" 52.7427299144901 57.5566491060126 52.79075868947
"5G8/4" 48.93821834042 57.5042753183735 49.2745864670007
"5G8/6" 45.0163146170537 57.4468661387106 45.9143702903237
"5G9/2" 70.4397144526947 76.6187894187113 70.1927943805583
"5GY2/2" 2.78286059516382 3.0543620167238 2.03752413756699
"5GY3/2" 5.87402477002389 6.40499858353513 4.29372043882645
"5GY3/4" 5.3636382249245 6.41527808780989 2.48360473465177
"5GY3/6" 4.95839649613024 6.42100794057368 1.23447910525048
"5GY4/2" 10.8705116907893 11.7256455773663 8.12418567451694
"5GY4/4" 10.0838667898699 11.744924637864 5.068599818559
"5GY4/6" 9.44254946013626 11.755660345822 2.9627947957147
"5GY4/8" 8.92122448530296 11.7621019611819 1.42774507924955
"5GY5/2" 18.0809969548056 19.3090765937675 14.0238048768311
"5GY5/4" 17.0370450901997 19.3382974353042 9.68756964868483
"5GY5/6" 16.0549709784259 19.3586948772735 6.15680168472281
"5GY5/8" 15.2592558287217 19.3716051378226 3.57573739846361
"5GY5/10" 14.6684986908086 19.378948008855 1.83289202396741
"5GY6/2" 27.6261711745898 29.3578629607952 21.5838413557741
"5GY6/4" 26.2789743647942 29.3989098325884 15.7298639332297
"5GY6/6" 25.025567610606 29.4287091015795 10.9323109935542
"5GY6/8" 23.8675316369975 29.4502765469984 6.96108686585051
"5GY6/10" 22.9516957876132 29.4636426862625 4.10585844062492
"5GY7/2" 39.8809252507514 42.0658260635088 31.5792268452951
"5GY7/4" 38.0916514314623 42.1189090339249 23.9151391897389
"5GY7/6" 36.5799061986149 42.1598353630736 17.7432161415894
"5GY7/8" 35.1611267560639 42.1925475337725 12.391472433597
"5GY7/10" 33.8315916784814 42.2166244161585 7.88507663860538
"5GY7/12" 32.7862895720207 42.2307693099152 4.71212568282694
"5GY8/2" 54.9794319342362 57.7307110981514 43.7774004677658
"5GY8/4" 52.9363240033276 57.8037838500734 34.062460896054
"5GY8/6" 50.9449288167664 57.859828999011 25.7672824152136
"5GY8/8" 49.1633055042628 57.9001339324357 19.1066607085595
"5GY8/10" 47.5014650978354 57.932995073776 13.2599746503463
"5GY9/2" 73.3377009349547 76.8438876224867 58.5475298998227
"5GY9/4" 70.7361773188804 76.9446100969888 45.5835420320205
"5PB2/2" 3.06339515897099 3.02774657016721 4.65390741439957
"5PB2/4" 3.07522392355573 3.00397835635025 6.51566077332411
"5PB2/6" 3.10791972599876 2.97423763060277 8.88082879909354
"5PB2/8" 3.17595958835998 2.93850910056633 11.779387372058
"5PB3/2" 6.38736015903836 6.35617134623459 9.09097238141701
"5PB3/4" 6.38869525228558 6.31855371729479 12.0029650505266
"5PB3/6" 6.39318301764654 6.27563734585109 15.3310313529811
"5PB3/8" 6.42808559443217 6.23060283228745 18.8834058473461
"5PB3/10" 6.51701350005204 6.17683514399158 23.2186520505975
"5PB4/2" 11.6920644955585 11.6562838848108 15.1225767482131
"5PB4/4" 11.6648421870753 11.6073777707074 18.8508203581818
"5PB4/6" 11.6184513507985 11.5511085106192 23.1104036486676
"5PB4/8" 11.5988064403808 11.4848393844604 28.1965685424507
"5PB4/10" 11.6181483113857 11.417787475437 33.4208139890865
"5PB4/12" 11.686506879022 11.345832206812 39.1217726632844
"5PB5/2" 19.2195683386226 19.2170965953226 23.4020040568463
"5PB5/4" 19.1232530208532 19.1524380313616 28.2111196602688
"5PB5/6" 19.0653143514868 19.0766955623334 33.9537883547232
"5PB5/8" 18.9827637593546 18.9957296337909 40.0514876505714
"5PB5/10" 18.9504836780358 18.9063267645933 46.9016800793657
"5PB5/12" 18.9116629429749 18.8066497081298 54.5334667648873
"5PB6/2" 29.1439689669583 29.234686182998 34.1290298726328
"5PB6/4" 28.9893582134435 29.1542693432668 40.0409432069791
"5PB6/6" 28.8762152867255 29.0543369725592 47.544657322681
"5PB6/8" 28.8039417031797 28.9529526400478 55.2419503148767
"5PB6/10" 28.6640261279861 28.842006016085 63.5442560233888
"5PB7/2" 41.7611825166876 41.9065201179691 47.6395267388088
"5PB7/4" 41.4654543072587 41.8005340763188 55.2482884866465
"5PB7/6" 41.1923400874318 41.6808968179658 63.9578083570852
"5PB7/8" 41.0248179444352 41.5485242719933 73.8622827513475
"5PB8/2" 57.2600386873711 57.5281508880505 63.9792238003582
"5PB8/4" 56.8257230025917 57.3878781468382 73.9640747355648
"5PB8/6" 56.4077377642157 57.2206014431983 86.0698842984677
"5PB9/2" 76.2501738884238 76.5907226532417 83.9198227288826
"5P2/2" 3.51020125804371 3.04324398941997 4.34398839909344
"5P2/4" 3.91986625335184 3.03882544780494 5.50049495753994
"5P2/6" 4.33194694445854 3.03439966119476 6.6623663900175
"5P2/8" 4.91492829745235 3.02835764713805 8.28913867116918
"5P3/2" 7.16433543805996 6.38235335207304 8.61137978385169
"5P3/4" 7.86383616364425 6.37457817437537 10.6039384413337
"5P3/6" 8.56182445795918 6.36638966370245 12.6254561039094
"5P3/8" 9.34700523276658 6.35734816206183 14.8863599249445
"5P3/10" 10.2290674165437 6.34700281768086 17.4407888516856
"5P4/2" 12.6746677194536 11.6889874289549 14.5475810534188
"5P4/4" 13.5826714121465 11.6772597776409 17.2605119792884
"5P4/6" 14.4918887489027 11.6651664082027 20.0041412486044
"5P4/8" 15.4820582737875 11.6524859891798 22.9541775995094
"5P4/10" 16.6024738660985 11.6392549825192 26.2058410730289
"5P4/12" 17.7574720317145 11.6254904839334 29.5675455290426
"5P5/2" 20.3402981131578 19.2585734311663 22.4232025584666
"5P5/4" 21.5265092138401 19.2421981223027 26.0489054078143
"5P5/6" 22.8245461605889 19.2245357409591 29.9965591649901
"5P5/8" 24.214147404307 19.2063646662222 34.1656662514214
"5P5/10" 25.5519306633791 19.1884561938317 38.211403582206
"5P6/2" 30.5927156628415 29.2829094951162 33.2808465847023
"5P6/4" 32.0127771078456 29.2629525779392 37.6486521704046
"5P6/6" 33.6654661153309 29.2391404874967 42.7772859564119
"5P6/8" 35.2552989185123 29.2151458147682 47.7950266655809
"5P7/2" 43.376635049231 41.9641014399209 46.3991566989388
"5P7/4" 45.1814407975085 41.9357757245743 52.1794161620981
"5P7/6" 47.0779028225706 41.9050739149561 58.3257361744135
"5P7/8" 49.1508789934938 41.873793748979 64.8678529543889
"5P8/2" 58.9652336212876 57.5947084553619 62.2231209281503
"5P8/4" 61.3102583298213 57.5542789942883 70.0139157678292
"5P9/2" 78.2244516140542 76.6642916015333 82.1566370332431
"5RP2/2" 3.71496984951049 3.06006440687642 3.4503635969905
"5RP2/4" 4.25281518294203 3.06922652745803 3.81148170749052
"5RP2/6" 4.83197633316348 3.07873658952117 4.22786264379345
"5RP2/8" 5.58500141523057 3.09062684426009 4.80595598157608
"5RP3/2" 7.47786547856122 6.41404440843183 6.78397808905681
"5RP3/4" 8.53370842727171 6.43541002817646 7.23152002173948
"5RP3/6" 9.56348399585905 6.45583997013501 7.69958192715386
"5RP3/8" 10.7062007522699 6.47781676223172 8.2726382159605
"5RP3/10" 11.8872201259357 6.50008251121735 8.89952626713801
"5RP4/2" 13.1359748887052 11.7324722451822 12.1019652757979
"5RP4/4" 14.5288078031149 11.7628014481716 12.5265013403439
"5RP4/6" 16.0633008255744 11.7960647532273 13.0058608086298
"5RP4/8" 17.6357324032397 11.8294451355026 13.5516210881431
"5RP4/10" 19.0353123539997 11.858546789452 14.0845145644396
"5RP4/12" 20.7995801507135 11.8950338747444 14.7715439946504
"5RP5/2" 20.9014453518407 19.3098356349868 19.5746564155946
"5RP5/4" 22.8038388366885 19.3532527666486 20.0004344255466
"5RP5/6" 24.8558870390626 19.3998477931951 20.4780813498812
"5RP5/8" 27.0782715748281 19.4500632055612 21.01450847332
"5RP5/10" 29.0972605415179 19.4945478768184 21.5896185963142
"5RP5/12" 31.452102274342 19.5463563720479 22.2662796304718
"5RP6/2" 31.3382171705254 29.349627204762 29.6036357405087
"5RP6/4" 33.6286318689179 29.4038660286405 29.964197662952
"5RP6/6" 36.31366436638 29.4659200877067 30.5051819458635
"5RP6/8" 38.7765875863848 29.5226933421309 31.0128317953864
"5RP6/10" 41.281227784418 29.5798426250921 31.5743700901055
"5RP6/12" 44.2195588431087 29.6461451907258 32.2905584501498
"5RP7/2" 44.2655860097506 42.0406966867682 42.2433246562064
"5RP7/4" 47.1366699116271 42.1099596647029 42.5968084700871
"5RP7/6" 50.5095368689274 42.1900176870017 43.1133966807027
"5RP7/8" 53.9450042223333 42.2715592744014 43.6397515328759
"5RP7/10" 57.0290450014574 42.3431784631977 44.2345539799059
"5RP8/2" 59.9376523448333 57.6764217677626 57.8374670909606
"5RP8/4" 63.7989059630312 57.7717390412971 58.1452552114635
"5RP8/6" 68.0497060435887 57.8749662095745 58.6160584278326
"5RP9/2" 79.4250418946544 76.7633723588853 76.8815973086268
"5R2/2" 3.7180060210448 3.0704948418312 2.64971516384655
"5R2/4" 4.3416488497315 3.09021517430072 2.36490559972128
"5R2/6" 4.99205455717395 3.11004681225321 2.12471606415331
"5R2/8" 5.80869674907169 3.13414857986675 1.88490157371423
"5R3/2" 7.51007347257644 6.43320620581475 5.36606791455767
"5R3/4" 8.59198761449363 6.47209791506453 4.50999947202596
"5R3/6" 9.61092610426559 6.5072555026251 3.81747548781157
"5R3/8" 10.8116851882497 6.54672227985103 3.15330070522299
"5R3/10" 12.1125874436433 6.58703078763283 2.62320024562456
"5R4/2" 13.1703760812484 11.7581003008143 10.1883184510361
"5R4/4" 14.6710349182234 11.8148021943399 8.78765138166122
"5R4/6" 16.149333582428 11.8682995668037 7.5903492342795
"5R4/8" 17.7621543412154 11.9242452895428 6.47124169532894
"5R4/10" 19.3364029823521 11.9768312896885 5.53525858273709
"5R4/12" 20.9904612527556 12.030441876879 4.67876658623087
"5R4/14" 22.9042210466003 12.089928580407 3.88433453823554
"5R5/2" 20.9923046610635 19.3395392452427 17.4580961538801
"5R5/4" 23.054759328596 19.4192267327924 15.3970783248887
"5R5/6" 25.0920397809031 19.4959771246821 13.5131459942564
"5R5/8" 27.2164169432886 19.5727306442357 11.8021973604492
"5R5/10" 29.4633504954321 19.6509691942686 10.2201477842678
"5R5/12" 31.8559155838757 19.7304544118919 8.83132606638607
"5R5/14" 33.9762559996718 19.7994057257962 7.7157692855847
"5R6/2" 31.4527951872344 29.386784017678 26.9578206363675
"5R6/4" 33.9485261616262 29.4858406338387 24.2605375907103
"5R6/6" 36.560151036349 29.5865370204588 21.6669351098267
"5R6/8" 39.0586533615733 29.6784062921532 19.5310312607521
"5R6/10" 41.9061726228172 29.7804733700833 17.3005873642194
"5R6/12" 44.8293226438148 29.8808384636739 15.352195579446
"5R7/2" 44.5456556216983 42.089300746312 39.0413267975906
"5R7/4" 47.5669627565413 42.2117220358425 35.5823382352885
"5R7/6" 50.7749604531385 42.3363793610193 32.3217218689449
"5R7/8" 54.2231093227826 42.4653712333774 29.2035065409894
"5R7/10" 57.6574569684751 42.5904982021479 26.3567527316144
"5R8/2" 60.1965211469562 57.726157049957 54.505814743063
"5R8/4" 64.435176088891 57.9010513414411 49.4097465811527
"5R8/6" 68.4193544592161 58.058226996905 45.1779076054597
"5R9/2" 79.7163177374775 76.8242673414291 72.7513107030191
"5YR2/2" 3.52167202236133 3.07430973891884 1.96418574082841
"5YR2/4" 3.98134219239026 3.09732887735796 1.09812417851712
"5YR3/2" 7.1689511545591 6.43836442845168 4.28867832345577
"5YR3/4" 7.84710812725512 6.47524270399497 2.78530056985431
"5YR3/6" 8.51231319011188 6.50813357161517 1.56454797776062
"5YR4/2" 12.81020226803 11.7723208988584 8.37215589247134
"5YR4/4" 13.8553553994398 11.8330335263652 5.75534996530318
"5YR4/6" 14.7486228852084 11.8808211151879 3.83607954131905
"5YR4/8" 15.589040729286 11.9218622898596 2.33346296484725
"5YR5/2" 20.6396250362538 19.365012172257 14.7865865954277
"5YR5/4" 21.9587836298001 19.4487839341994 10.9313595423524
"5YR5/6" 23.3483440727242 19.5274441908856 7.61147631657629
"5YR5/8" 24.6337756344335 19.5941804528454 5.0066909722886
"5YR5/10" 25.7148416572922 19.6462028334932 3.13341311694058
"5YR5/12" 26.5598664894867 19.6858974543657 1.74410143238129
"5YR6/2" 31.0529522777443 29.4250749746558 23.2011655989402
"5YR6/4" 32.703070862347 29.533590343006 18.0905169813426
"5YR6/6" 34.4217527612533 29.6384658564126 13.397738511044
"5YR6/8" 36.0859469266938 29.7300478385161 9.6247081894467
"5YR6/10" 37.6119999889667 29.8089888266777 6.55458178066934
"5YR6/12" 38.8862121260347 29.8729235641657 4.14415140906706
"5YR6/14" 39.9538346281605 29.9236872637601 2.34148195311108
"5YR7/2" 44.0850026651777 42.1387768606804 34.2986703273971
"5YR7/4" 46.1405130011036 42.2805983973743 27.4184103295484
"5YR7/6" 48.2652868126248 42.4150526177643 21.245693881739
"5YR7/8" 50.2249213694336 42.529493287541 16.2923766035801
"5YR7/10" 52.1610423942613 42.636888636951 11.8371767319044
"5YR7/12" 54.0970655551534 42.7363187511809 7.997811369255
"5YR7/14" 55.6642178536284 42.8153473035542 5.00265453988866
"5YR8/2" 59.9370562254527 57.7994774587636 48.3191873862963
"5YR8/4" 62.6078565707123 57.9892581119464 38.9535250319878
"5YR8/6" 65.1537980307672 58.1532383910689 31.3349263564238
"5YR8/8" 67.8167741791334 58.3172860599597 23.9438846453186
"5YR9/2" 79.3987798103782 76.9176059851331 64.9009777401151
"5Y2/2" 3.0992200564302 3.06788627626001 1.62076503016466
"5Y3/2" 6.44461424560718 6.42642782044457 3.77122749428255
"5Y3/4" 6.55532816261365 6.4529175612718 1.94271561938439
"5Y4/2" 11.7504088997775 11.7593646400907 7.26637929905812
"5Y4/4" 11.8934027706867 11.803355963509 4.14850093588818
"5Y4/6" 12.051494415251 11.8325293180815 2.2066680820077
"5Y5/2" 19.2492697865217 19.3523187227559 13.0030338901482
"5Y5/4" 19.4030883394499 19.4184487437072 8.19448368475744
"5Y5/6" 19.6424519579713 19.4698392930912 4.69601979409286
"5Y5/8" 19.8443784673936 19.5022510517673 2.59091226730821
"5Y6/2" 29.1985168219634 29.4114947069698 20.5631956849889
"5Y6/4" 29.2587710379136 29.4956718169303 14.1727994888163
"5Y6/6" 29.5354681141325 29.569271376645 9.030948765238
"5Y6/8" 29.7710745677313 29.6221078469029 5.41318516283384
"5Y6/10" 29.9803952154157 29.6580942022524 3.04632540128501
"5Y7/2" 41.80189364784 42.1281881199506 30.5767528787396
"5Y7/4" 41.7579023419203 42.2379104201189 22.0033658800271
"5Y7/6" 41.9361275140576 42.3294692347441 15.2767016306093
"5Y7/8" 42.2342588066357 42.4027202509414 10.2044374218044
"5Y7/10" 42.5258978458802 42.4627537447155 6.14150048320599
"5Y7/12" 42.7496585000545 42.502116762552 3.54221010550829
"5Y8/2" 57.2677186900699 57.8012404483916 42.8738252177924
"5Y8/4" 57.044274596629 57.9325453760989 32.274332131227
"5Y8/6" 57.1813623095732 58.0499659013283 23.4657123366992
"5Y8/8" 57.417583049998 58.1466313992783 16.459445252391
"5Y8/10" 57.7147529519615 58.2247252641051 11.0107243332127
"5Y8/12" 57.9838605718579 58.2860871919032 6.80023419754989
"5Y8/14" 58.2332427168534 58.3291719626024 3.96406272518708
"5Y8.5/2" 66.2297666372908 66.8907848860957 49.9624962268719
"5Y8.5/4" 65.9447993030035 67.0382939984395 37.9874130258948
"5Y8.5/6" 66.0260928419827 67.1684365172554 28.0839093090499
"5Y8.5/8" 66.2165654616125 67.2764677020268 20.1076351765578
"5Y8.5/10" 66.4882225521818 67.3628927716922 13.9638389919515
"5Y8.5/12" 66.753862822904 67.4342096318442 8.97654089318569
"5Y8.5/14" 67.0174125762639 67.4866499279422 5.44499338362741
"5Y9/2" 76.1393941705342 76.9249647104312 57.8493033647912
"5Y9/4" 75.8117502090665 77.0928030096475 44.2170872855824
"5Y9/6" 75.813564334175 77.2354143057827 33.1911760383556
"7.5B2/2" 2.77331096425971 3.02499406837847 4.28984022956285
"7.5B2/4" 2.55010979940604 2.99783790647791 5.94616840938152
"7.5B2/6" 2.33665997378791 2.96538855855921 8.03126449437427
"7.5B3/2" 5.87436898146781 6.34972928498872 8.56891774139749
"7.5B3/4" 5.4491994897832 6.30452212981232 11.2196125390109
"7.5B3/6" 5.09049283153682 6.25883784331808 14.0393956673033
"7.5B3/8" 4.72990041251929 6.20507984238978 17.479847134671
"7.5B4/2" 10.9439515771066 11.6448932832519 14.5156101102821
"7.5B4/4" 10.2685742604104 11.5829086121448 17.9662381774572
"7.5B4/6" 9.72768714636227 11.5201428851931 21.7447588254933
"7.5B4/8" 9.11687239509326 11.4448049371504 26.3565334469954
"7.5B4/10" 8.60840052249081 11.3707995083237 31.0687998993938
"7.5B5/2" 18.2078438131039 19.1986114113304 22.8194365931197
"7.5B5/4" 17.2309541430782 19.1170763760783 27.1824103123284
"7.5B5/6" 16.3634752617097 19.0314683708657 32.0779922238675
"7.5B5/8" 15.5376424427819 18.9388757036258 37.5965953686534
"7.5B5/10" 14.7595224046079 18.8402451493502 43.6770624455601
"7.5B6/2" 27.8934812970375 29.2099348447736 33.556211974337
"7.5B6/4" 26.5675940858496 29.1070642855158 38.8751524160236
"7.5B6/6" 25.2608168524886 28.9914259939389 45.2195534488755
"7.5B6/8" 24.1301493415797 28.8737094801164 52.0749461214055
"7.5B6/10" 23.0558799467891 28.7512899688665 59.4062368803776
"7.5B7/2" 40.2104327283293 41.8734233421507 47.1149550596769
"7.5B7/4" 38.2600366571466 41.7383746741699 53.6804636956883
"7.5B7/6" 36.592112915908 41.6022705682584 60.8894054062087
"7.5B7/8" 35.0139644600197 41.4511451306263 69.4386458527316
"7.5B8/2" 55.5454932107315 57.4912626011028 63.4221153172861
"7.5B8/4" 52.7963945297376 57.3114356754419 71.8622324489793
"7.5B9/2" 74.1086280560888 76.5395061635679 83.6215977715957
"7.5BG2/2" 2.63332289890707 3.03106910557485 3.54157792047907
"7.5BG2/4" 2.19348864074593 3.01117738375116 4.20521732610664
"7.5BG2/6" 1.80859170731927 2.99249342566979 4.88471278664526
"7.5BG3/2" 5.59048755019487 6.35945231001899 7.25233326413797
"7.5BG3/4" 4.76340870811642 6.32409748257862 8.34169905221989
"7.5BG3/6" 4.08954206075896 6.29364186171208 9.35688339419559
"7.5BG3/8" 3.46594469487761 6.26438804891412 10.379100186714
"7.5BG4/2" 10.4087716148677 11.6524456324406 12.867100521559
"7.5BG4/4" 9.18071239932755 11.6032451563704 14.2297800580672
"7.5BG4/6" 8.03708108272397 11.5548348953124 15.699262201199
"7.5BG4/8" 6.94938930873306 11.5066416820898 17.2632154003656
"7.5BG5/2" 17.3917778991122 19.2038533815416 20.7909604338641
"7.5BG5/4" 15.728045613697 19.1417970581226 22.2814028707752
"7.5BG5/6" 14.1374818791029 19.0794484910461 23.9399713962816
"7.5BG5/8" 12.5615303347882 19.0137047999143 25.8901799122106
"7.5BG5/10" 11.0184558321549 18.9473384253588 27.9539353460184
"7.5BG6/2" 26.7233372884 29.2112652480741 31.1260337246273
"7.5BG6/4" 24.3151567834585 29.1237739300402 33.1029877855375
"7.5BG6/6" 22.222585363826 29.0442161084246 35.0940784433124
"7.5BG6/8" 20.1992633148714 28.9661664727915 37.1062556350965
"7.5BG7/2" 38.5891691935967 41.8716852446731 44.0248676861091
"7.5BG7/4" 35.5835579350868 41.7667028943231 46.1663507141099
"7.5BG7/6" 33.0542123487744 41.6744700740215 48.2690275272031
"7.5BG7/8" 30.323472651612 41.5728021150193 50.7008651306071
"7.5BG8/2" 53.3706227892612 57.4789842483494 60.0461464382549
"7.5BG8/4" 49.5851874978445 57.35307164585 62.2553869920611
"7.5BG9/2" 71.2189863836118 76.5188126592046 79.4748545924532
"7.5G2/2" 2.62369651646089 3.03995865341495 2.83491688299579
"7.5G2/4" 2.13052317448404 3.03002969792629 2.62195315982472
"7.5G2/6" 1.71383828575059 3.02111933263173 2.48233890088121
"7.5G3/2" 5.55745681231893 6.37556527291587 5.94046660788858
"7.5G3/4" 4.65590641728764 6.35814836749418 5.49440275730781
"7.5G3/6" 3.9186744548118 6.34269531520833 5.2232659687224
"7.5G3/8" 3.31254496977452 6.32935037575526 5.04983642595461
"7.5G4/2" 10.3391266338117 11.6759264267006 10.9125861427874
"7.5G4/4" 8.95936287446149 11.6498517975472 10.1849955643812
"7.5G4/6" 7.7072400395591 11.6246016428784 9.64750383613951
"7.5G4/8" 6.62108969493285 11.6016454820636 9.26269591074294
"7.5G4/10" 5.61758858387834 11.579927879696 8.94647826517781
"7.5G5/2" 17.265809254774 19.2365810124664 18.009276740822
"7.5G5/4" 15.4033912729124 19.2021677069109 16.9666520308559
"7.5G5/6" 13.7290832192246 19.1695956114978 16.1557581759111
"7.5G5/8" 12.0366797074398 19.1354395304015 15.4313795112857
"7.5G5/10" 10.5979713636484 19.1050045314864 14.9237845905406
"7.5G6/2" 26.4546502578088 29.2518178640769 27.4553169212687
"7.5G6/4" 23.8480421446593 29.2049166651946 25.8983918077449
"7.5G6/6" 21.6955868690175 29.1634566172004 24.8239086120934
"7.5G6/8" 19.6213990835926 29.1234721527237 23.790969444834
"7.5G6/10" 17.6757653850462 29.0840183877243 22.9726657855622
"7.5G7/2" 38.213701171455 41.9213604607546 39.4362360249298
"7.5G7/4" 35.0951112172098 41.8662209326015 37.4981866150398
"7.5G7/6" 32.3069885530401 41.8152492370715 35.8950605316036
"7.5G7/8" 29.580050395448 41.763437779463 34.4785705442555
"7.5G8/2" 52.714745342474 57.5376569769668 54.203946673093
"7.5G8/4" 48.8264611327131 57.4708192867535 51.6397944124981
"7.5G8/6" 44.9431175298132 57.4013818604807 49.28653135349
"7.5G9/2" 70.3751795566416 76.5917663287678 72.1544002271228
"7.5GY2/2" 2.7205166996434 3.0499281870609 2.25644031571639
"7.5GY2/4" 2.31833869547467 3.05145027752778 1.33883529690097
"7.5GY3/2" 5.74135327367407 6.3960045331505 4.72544915108218
"7.5GY3/4" 5.07434404286272 6.39986431128831 3.10032838348785
"7.5GY3/6" 4.514348300937 6.40126625821934 1.87813345040291
"7.5GY4/2" 10.6382282794438 11.7103926949064 8.84185384972209
"7.5GY4/4" 9.59624379645813 11.7185779029698 6.136421765795
"7.5GY4/6" 8.69060068576619 11.7225531985381 4.02775088395776
"7.5GY4/8" 7.87780607579574 11.7230480747289 2.37291995805712
"7.5GY5/2" 17.7430829881327 19.2886935762349 14.9281489912822
"7.5GY5/4" 16.3723816633123 19.3015851392707 11.2049477410616
"7.5GY5/6" 15.067960127927 19.3103163046322 7.93533359823405
"7.5GY5/8" 13.9182027557014 19.3139956675891 5.36403417331898
"7.5GY5/10" 12.8584316995578 19.3142194604318 3.23896030471243
"7.5GY6/2" 27.092695396236 29.3284870810153 22.7947405074433
"7.5GY6/4" 25.3290546680059 29.3478221313035 17.7916892737848
"7.5GY6/6" 23.6879275794109 29.3617324550984 13.4518508208949
"7.5GY6/8" 22.0558934413826 29.3702483143107 9.54730366892316
"7.5GY6/10" 20.640431466692 29.3728610621599 6.5300393111801
"7.5GY6/12" 19.4174257834314 29.3714950312394 4.20326661684022
"7.5GY7/2" 39.1361760562942 42.0238077531578 33.3476890487633
"7.5GY7/4" 36.8549417905606 42.0506815906072 26.7321545366389
"7.5GY7/6" 34.8180082161908 42.071827952272 21.0454681431177
"7.5GY7/8" 32.8378365880763 42.0858894632081 16.0196153479379
"7.5GY7/10" 30.9157057151069 42.0938831559464 11.5784825358268
"7.5GY8/2" 53.9825095072718 57.675238636694 46.0848588228059
"7.5GY8/4" 51.0488631305203 57.7099244042443 37.5675772061682
"7.5GY8/6" 48.4246416832544 57.7394853736727 30.0620575862975
"7.5GY8/8" 46.0932982448713 57.7626742455406 23.6318557972197
"7.5GY8/10" 43.7596695054725 57.7755646727765 17.9935877424424
"7.5GY9/2" 71.98715940881 76.7730602516885 61.3392240848573
"7.5GY9/4" 68.3924798904509 76.8227266675021 50.3486223633946
"7.5PB2/2" 3.2043651443523 3.03081717863908 4.69680087278769
"7.5PB2/4" 3.37406717915788 3.01171071072511 6.51200828659563
"7.5PB2/6" 3.59402637844932 2.98962504234494 8.65758212869948
"7.5PB2/8" 3.86834395012336 2.96397637347172 11.1868301789777
"7.5PB2/10" 4.24650006584985 2.93697762398083 14.0270163214961
"7.5PB3/2" 6.6355607846553 6.36213515887276 9.12337592549846
"7.5PB3/4" 6.87398889939071 6.33081755672919 12.0196776469812
"7.5PB3/6" 7.16482180110569 6.29649784687226 15.2523888174128
"7.5PB3/8" 7.49844765699753 6.26097787164589 18.6630385762828
"7.5PB3/10" 7.90360471963383 6.21935983918917 22.6875779923124
"7.5PB3/12" 8.40918002219193 6.17805951437348 26.8872666032409
"7.5PB4/2" 11.9828855680048 11.6631882273956 15.1670072482197
"7.5PB4/4" 12.2766476477617 11.6232563136835 18.8395905640637
"7.5PB4/6" 12.5927645440104 11.5780656593471 22.963344690513
"7.5PB4/8" 12.9933693554128 11.5269195808342 27.7157267121259
"7.5PB4/10" 13.4285648364035 11.4710116242745 32.9051880657683
"7.5PB4/12" 13.9260040731699 11.4126093910153 38.4113519597542
"7.5PB5/2" 19.5695318742801 19.2260827832732 23.4030529226534
"7.5PB5/4" 19.8633503936802 19.1730720396683 28.0872616816387
"7.5PB5/6" 20.2970840736678 19.1099639748002 33.8306701196747
"7.5PB5/8" 20.788635502871 19.0462007249205 39.7397434101591
"7.5PB5/10" 21.2365111145539 18.9781291702215 45.8951535348591
"7.5PB6/2" 29.6233211489776 29.2466536380167 34.1568478523959
"7.5PB6/4" 29.9800207558829 29.1793499604573 40.0715317161399
"7.5PB6/6" 30.4725867788382 29.0988085002051 47.2802452035186
"7.5PB6/8" 30.9563046235541 29.0202823932811 54.3154937714998
"7.5PB6/10" 31.5402869866879 28.9323438113285 62.2781155137584
"7.5PB7/2" 42.316759010206 41.9225658763345 47.5035314410904
"7.5PB7/4" 42.6935539182529 41.8340684929139 55.0972981241697
"7.5PB7/6" 43.2249836813001 41.7340405477419 63.8903867422573
"7.5PB7/8" 43.8847066213667 41.6214679194733 73.9088385241813
"7.5PB8/2" 57.9406047105685 57.5493132572185 63.6961013559326
"7.5PB8/4" 58.369671466813 57.4321611828181 73.6099769873421
"7.5PB9/2" 77.0158713225186 76.6139037091832 83.6498924214253
"7.5P2/2" 3.57349476530958 3.04714985244552 4.16779369014266
"7.5P2/4" 4.02012858955043 3.04611252157417 5.13632517298737
